"clie_ti";"cliente";"tipo_cliente";"fecha";"vigencia_tipo"
4160;5184;1;2011-09-21 00:00:00;2011-09-21 00:00:00
4161;5185;1;2011-09-22 00:00:00;2011-09-22 00:00:00
4162;5186;1;2011-09-22 00:00:00;
4163;5187;1;2011-09-23 00:00:00;
4164;5188;1;2011-09-23 00:00:00;2011-09-23 00:00:00
4165;5189;1;2011-09-08 00:00:00;
4166;5189;3;2011-09-08 00:00:00;
4167;5190;1;2011-09-09 00:00:00;2011-09-09 00:00:00
4168;1895;1;2011-06-30 00:00:00;2011-06-30 00:00:00
4169;5191;1;2011-09-26 00:00:00;
4170;5192;1;2011-09-26 00:00:00;
4171;1909;1;2011-09-05 00:00:00;
4172;5193;1;2011-09-27 00:00:00;
4173;5193;3;2011-09-27 00:00:00;2011-09-27 00:00:00
4174;5194;1;2011-09-28 00:00:00;2011-09-28 00:00:00
4175;5195;1;2011-09-29 00:00:00;2011-09-29 00:00:00
4176;5196;1;2011-09-30 00:00:00;2011-09-30 00:00:00
4177;5197;1;2011-09-30 00:00:00;2011-09-30 00:00:00
4178;5198;1;2011-09-22 00:00:00;
4179;5199;1;2011-09-05 00:00:00;
4180;5200;1;2011-09-21 00:00:00;
4181;5201;1;2011-09-13 00:00:00;2011-09-13 00:00:00
4182;1802;1;2010-12-03 00:00:00;
4183;5202;3;2011-09-12 00:00:00;
4184;5203;3;2011-09-05 00:00:00;
4185;5204;1;2011-09-29 00:00:00;2011-09-29 00:00:00
4186;1919;1;2011-09-07 00:00:00;2011-09-07 00:00:00
4187;1538;3;2011-10-06 00:00:00;
4188;5205;3;2011-10-13 00:00:00;
4189;5206;1;2011-10-12 00:00:00;
4190;5179;3;2011-10-12 00:00:00;
4191;5207;1;2011-07-18 00:00:00;2011-07-18 00:00:00
4192;1964;1;2011-08-03 00:00:00;
4193;1964;3;2011-08-03 00:00:00;2011-08-03 00:00:00
4194;2018;3;2011-08-23 00:00:00;
4195;1965;1;2010-07-01 00:00:00;
4196;1965;3;2011-08-03 00:00:00;
4197;1984;3;2011-08-23 00:00:00;
4198;5208;1;2011-08-31 00:00:00;
4199;5208;1;2011-06-21 00:00:00;
4200;5209;1;2011-08-17 00:00:00;
4201;5209;3;2011-08-26 00:00:00;
4202;1956;3;2011-08-15 00:00:00;2011-08-15 00:00:00
4203;1958;1;2011-08-19 00:00:00;2011-08-19 00:00:00
4204;5210;1;2011-08-16 00:00:00;
4205;5169;1;2011-08-24 00:00:00;
4206;5169;2;2011-10-06 00:00:00;
4207;1985;3;2011-08-25 00:00:00;
4208;1959;1;2011-08-16 00:00:00;2011-08-16 00:00:00
4209;5211;3;2011-08-10 00:00:00;
4210;5212;3;2011-08-02 00:00:00;
4211;1966;1;2011-08-04 00:00:00;
4212;5213;1;2011-08-23 00:00:00;
4213;5213;1;2011-08-23 00:00:00;
4214;5214;3;2011-08-23 00:00:00;
4215;5215;1;2011-08-30 00:00:00;
4216;1967;1;2011-08-05 00:00:00;2011-08-05 00:00:00
4217;1960;3;2011-08-17 00:00:00;
4218;1968;1;2011-08-02 00:00:00;2011-08-02 00:00:00
4219;5216;1;2011-08-30 00:00:00;2011-08-30 00:00:00
4220;1969;3;2011-08-01 00:00:00;
4221;5217;1;2011-08-25 00:00:00;2011-08-25 00:00:00
4222;5218;1;2011-08-31 00:00:00;2011-08-31 00:00:00
4223;5219;1;2011-08-09 00:00:00;2011-08-09 00:00:00
4224;1739;1;2011-08-15 00:00:00;2011-08-15 00:00:00
4225;1970;1;2011-08-10 00:00:00;2011-08-10 00:00:00
4226;1978;3;2011-08-10 00:00:00;2011-08-10 00:00:00
4227;5220;1;2011-08-29 00:00:00;
4228;1961;1;2011-08-23 00:00:00;
4229;5221;3;2011-08-23 00:00:00;
4230;5221;2;2011-08-23 00:00:00;
4231;1972;3;2011-08-17 00:00:00;
4232;1962;3;2011-08-24 00:00:00;
4233;1783;1;2011-08-20 00:00:00;2011-08-20 00:00:00
4234;1907;1;2011-08-15 00:00:00;
4235;1987;3;2011-08-23 00:00:00;
4236;1826;1;2010-11-15 00:00:00;2010-11-15 00:00:00
4237;1974;1;2011-08-26 00:00:00;
4238;1974;1;2011-08-11 00:00:00;
4239;1836;1;2009-06-07 00:00:00;
4240;5222;1;2011-08-11 00:00:00;
4241;5222;3;2011-08-11 00:00:00;2011-08-11 00:00:00
4242;4621;2;2008-02-01 00:00:00;
4243;5223;3;2011-08-05 00:00:00;
4244;5224;2;2011-10-20 00:00:00;
4245;5225;3;2011-10-20 00:00:00;
4246;4246;2;2007-04-16 00:00:00;2007-04-16 00:00:00
4247;5226;1;2011-08-02 00:00:00;2011-08-02 00:00:00
4248;1896;1;2011-01-13 00:00:00;
4249;1896;3;2011-08-30 00:00:00;
4250;1890;3;2011-08-30 00:00:00;2011-08-30 00:00:00
4251;5227;1;2011-08-18 00:00:00;
4252;1668;1;2009-07-14 00:00:00;
4253;1955;3;2011-07-26 00:00:00;
4254;1991;1;2011-07-20 00:00:00;
4255;5228;2;2011-10-21 00:00:00;
4256;1933;1;2011-06-30 00:00:00;
4257;5229;3;2011-10-24 00:00:00;
4258;5230;1;2011-10-24 00:00:00;
4259;5230;3;2011-07-20 00:00:00;
4260;1945;3;2011-07-12 00:00:00;
4261;5231;1;2011-07-28 00:00:00;
4262;1590;1;2011-07-11 00:00:00;2011-07-11 00:00:00
4263;1997;1;2011-07-26 00:00:00;
4264;1997;3;2011-07-26 00:00:00;
4265;1940;3;2011-07-01 00:00:00;
4266;1638;1;2011-07-04 00:00:00;2011-07-04 00:00:00
4267;2010;1;2011-07-28 00:00:00;
4268;2066;3;2011-07-19 00:00:00;
4269;1897;1;2011-07-14 00:00:00;2011-07-14 00:00:00
4270;1674;1;2011-07-04 00:00:00;
4271;1676;3;2011-07-18 00:00:00;
4272;1680;1;2011-07-05 00:00:00;2011-07-05 00:00:00
4273;1990;3;2011-07-20 00:00:00;
4274;1939;1;2011-07-11 00:00:00;
4275;5232;2;2011-10-25 00:00:00;2011-10-25 00:00:00
4276;2001;1;2011-07-28 00:00:00;
4277;1894;3;2011-07-26 00:00:00;
4278;5233;1;2011-07-21 00:00:00;
4279;1989;1;2011-07-15 00:00:00;2011-07-15 00:00:00
4280;5234;1;2011-07-23 00:00:00;
4281;5235;1;2011-10-26 00:00:00;
4282;5235;2;2011-10-27 00:00:00;
4283;5236;2;2011-10-27 00:00:00;
4284;1942;1;2011-06-29 00:00:00;2011-06-29 00:00:00
4285;2007;3;2011-07-26 00:00:00;
4286;4494;2;2006-09-30 00:00:00;
4287;1950;1;2011-07-25 00:00:00;2011-07-25 00:00:00
4288;2008;3;2011-07-26 00:00:00;
4289;1906;3;2011-07-26 00:00:00;
4290;5237;2;2011-10-31 00:00:00;2011-10-31 00:00:00
4291;2065;3;2011-07-19 00:00:00;
4292;1763;3;2011-07-19 00:00:00;
4293;5199;3;2011-07-26 00:00:00;
4294;1776;3;2011-07-12 00:00:00;
4295;1916;1;2011-07-11 00:00:00;2011-07-11 00:00:00
4296;1809;1;2011-07-05 00:00:00;
4297;1816;1;2011-07-05 00:00:00;2011-07-05 00:00:00
4298;1937;3;2011-07-01 00:00:00;
4299;1911;3;2011-07-07 00:00:00;
4300;5159;2;2011-07-14 00:00:00;
4301;1943;1;2011-07-06 00:00:00;
4302;1943;3;2011-08-24 00:00:00;
4303;1912;3;2011-07-07 00:00:00;
4304;1930;1;2011-06-29 00:00:00;2011-06-29 00:00:00
4305;1922;1;2011-06-29 00:00:00;2011-06-29 00:00:00
4306;5145;2;2011-06-24 00:00:00;
4307;1928;3;2011-06-30 00:00:00;
4308;1931;3;2011-06-29 00:00:00;
4309;5238;1;2011-11-02 00:00:00;2011-11-02 00:00:00
4310;1537;1;2011-06-23 00:00:00;
4311;1537;1;2010-12-13 00:00:00;2010-12-13 00:00:00
4312;1580;1;2010-12-13 00:00:00;
4313;1583;1;2011-06-16 00:00:00;
4314;5239;2;2011-10-26 00:00:00;
4315;1614;1;2011-05-02 00:00:00;
4316;5240;2;2011-11-03 00:00:00;
4317;1627;1;2011-06-23 00:00:00;2011-06-23 00:00:00
4318;1913;1;2011-06-23 00:00:00;2011-06-23 00:00:00
4319;4116;2;2008-08-17 00:00:00;
4320;1900;3;2011-06-22 00:00:00;
4321;1644;3;2011-06-06 00:00:00;
4322;1645;1;2011-02-01 00:00:00;
4323;1646;1;2011-02-01 00:00:00;2011-02-01 00:00:00
4324;1658;1;2011-06-21 00:00:00;
4325;1658;3;2011-06-21 00:00:00;
4326;1682;1;2011-06-27 00:00:00;2011-06-27 00:00:00
4327;1917;1;2011-06-22 00:00:00;
4328;1696;1;2011-06-02 00:00:00;2011-06-02 00:00:00
4329;1698;1;2011-06-24 00:00:00;2011-06-24 00:00:00
4330;1708;1;2011-06-09 00:00:00;
4331;1708;3;2011-06-13 00:00:00;
4332;1725;1;2011-06-09 00:00:00;
4333;1726;1;2011-06-09 00:00:00;2011-06-09 00:00:00
4334;1923;1;2011-06-29 00:00:00;2011-06-29 00:00:00
4335;5241;2;2011-11-04 00:00:00;
4336;1728;1;2010-11-26 00:00:00;2010-11-26 00:00:00
4337;1924;3;2011-06-30 00:00:00;
4338;1743;1;2011-06-28 00:00:00;
4339;5144;2;2011-06-22 00:00:00;
4340;1747;1;2011-03-21 00:00:00;2011-03-21 00:00:00
4341;1905;3;2011-06-29 00:00:00;
4342;5242;2;2011-11-09 00:00:00;
4343;4652;2;2008-08-04 00:00:00;
4344;1775;1;2011-06-02 00:00:00;2011-06-02 00:00:00
4345;1781;3;2011-06-04 00:00:00;
4346;1782;3;2011-06-09 00:00:00;
4347;1795;3;2011-06-09 00:00:00;
4348;1806;1;2011-06-03 00:00:00;2011-06-03 00:00:00
4349;1837;1;2008-06-29 00:00:00;2008-06-29 00:00:00
4350;1838;1;2011-06-13 00:00:00;2011-06-13 00:00:00
4351;1893;3;2011-06-15 00:00:00;2011-06-15 00:00:00
4352;1872;1;2011-02-08 00:00:00;
4353;1872;1;2011-02-08 00:00:00;2011-02-08 00:00:00
4354;2059;3;2011-11-23 00:00:00;
4355;5243;1;2011-11-08 00:00:00;
4356;1976;1;2011-10-24 00:00:00;2011-10-24 00:00:00
4357;5244;1;2011-10-10 00:00:00;
4358;5245;1;2011-10-03 00:00:00;2011-10-03 00:00:00
4359;5246;1;2011-10-04 00:00:00;2011-10-04 00:00:00
4360;5247;1;2011-10-05 00:00:00;2011-10-05 00:00:00
4361;5248;1;2011-10-06 00:00:00;2011-10-06 00:00:00
4362;5249;1;2011-10-07 00:00:00;2011-10-07 00:00:00
4363;1748;3;2011-10-17 00:00:00;
4364;5250;3;2011-10-11 00:00:00;
4365;1796;3;2011-10-17 00:00:00;
4366;1799;3;2011-10-20 00:00:00;2011-10-20 00:00:00
4367;5251;1;2011-10-26 00:00:00;2011-10-26 00:00:00
4368;2003;3;2011-10-27 00:00:00;
4369;1851;3;2011-10-20 00:00:00;
4370;1858;1;2011-10-12 00:00:00;
4371;1871;1;2011-10-13 00:00:00;
4372;1875;1;2011-05-06 00:00:00;
4373;5252;3;2011-10-14 00:00:00;
4374;1589;1;2011-03-23 00:00:00;
4375;1589;3;2011-10-19 00:00:00;
4376;1519;3;2011-05-11 00:00:00;
4377;1620;1;2011-05-09 00:00:00;2011-05-09 00:00:00
4378;1624;3;2011-05-09 00:00:00;
4379;1628;3;2011-05-10 00:00:00;
4380;1634;3;2011-05-05 00:00:00;2011-05-05 00:00:00
4381;1651;1;2008-07-05 00:00:00;2008-07-05 00:00:00
4382;1661;1;2011-05-11 00:00:00;2011-05-11 00:00:00
4383;1663;1;2009-10-20 00:00:00;2009-10-20 00:00:00
4384;1667;3;2011-05-03 00:00:00;2011-05-03 00:00:00
4385;1671;1;2011-05-03 00:00:00;2011-05-03 00:00:00
4386;1679;3;2011-05-17 00:00:00;
4387;1684;1;2011-05-04 00:00:00;2011-05-04 00:00:00
4388;1690;1;2011-01-31 00:00:00;2011-01-31 00:00:00
4389;5253;3;2011-11-11 00:00:00;
4390;1697;1;2011-05-31 00:00:00;2011-05-31 00:00:00
4391;1700;1;2011-05-05 00:00:00;2011-05-05 00:00:00
4392;1703;1;2011-05-09 00:00:00;2011-05-09 00:00:00
4393;1704;1;2011-05-10 00:00:00;
4394;1705;1;2011-01-13 00:00:00;
4395;1705;1;2011-01-13 00:00:00;2011-01-13 00:00:00
4396;5254;1;2011-05-05 00:00:00;
4397;5146;2;2011-06-24 00:00:00;
4398;1715;1;2011-05-31 00:00:00;2011-05-31 00:00:00
4399;1727;1;2011-05-06 00:00:00;2011-05-06 00:00:00
4400;1734;1;2008-07-15 00:00:00;2008-07-15 00:00:00
4401;1741;1;2011-05-19 00:00:00;
4402;1741;3;2011-05-19 00:00:00;
4403;5255;3;2011-05-27 00:00:00;2011-05-27 00:00:00
4404;1756;1;2011-05-31 00:00:00;2011-05-31 00:00:00
4405;1777;1;2011-05-31 00:00:00;2011-05-31 00:00:00
4406;1813;1;2011-05-04 00:00:00;
4407;1813;1;2011-03-09 00:00:00;2011-03-09 00:00:00
4408;1824;3;2011-05-05 00:00:00;
4409;1834;1;2011-05-02 00:00:00;
4410;1556;1;2011-04-29 00:00:00;2011-04-29 00:00:00
4411;1585;1;2011-11-21 00:00:00;2011-11-21 00:00:00
4412;1586;3;2011-04-20 00:00:00;
4413;1587;3;2011-04-25 00:00:00;
4414;1592;1;2009-08-15 00:00:00;2009-08-15 00:00:00
4415;1599;1;2011-04-19 00:00:00;2011-04-19 00:00:00
4416;1604;1;2011-01-22 00:00:00;2011-01-22 00:00:00
4417;5243;2;2011-11-15 00:00:00;
4418;5256;2;2011-11-16 00:00:00;
4419;5257;2;2011-11-16 00:00:00;
4420;3632;2;2006-10-07 00:00:00;2006-10-07 00:00:00
4421;3643;2;2007-09-05 00:00:00;
4422;3790;2;2007-09-06 00:00:00;
4423;3794;2;2006-10-17 00:00:00;2006-10-17 00:00:00
4424;1626;1;2011-04-15 00:00:00;2011-04-15 00:00:00
4425;1630;1;2011-04-26 00:00:00;2011-04-26 00:00:00
4426;1641;1;2011-04-12 00:00:00;
4427;1643;1;2011-04-27 00:00:00;
4428;1656;1;2011-04-25 00:00:00;2011-04-25 00:00:00
4429;1659;3;2011-04-25 00:00:00;
4430;1686;1;2007-12-14 00:00:00;2007-12-14 00:00:00
4431;1718;1;2011-03-09 00:00:00;
4432;1718;2;2011-04-07 00:00:00;2011-04-07 00:00:00
4433;1719;3;2011-04-11 00:00:00;
4434;5258;3;2011-04-11 00:00:00;
4435;1736;3;2011-04-11 00:00:00;
4436;4127;1;2011-04-07 00:00:00;
4437;4127;2;2011-05-23 00:00:00;
4438;1738;3;2011-04-12 00:00:00;
4439;1746;3;2011-04-19 00:00:00;
4440;1757;3;2011-04-19 00:00:00;
4441;1758;1;2011-04-11 00:00:00;
4442;1789;1;2011-04-05 00:00:00;
4443;1790;1;2006-11-17 00:00:00;
4444;1807;3;2011-04-12 00:00:00;
4445;1818;1;2011-04-07 00:00:00;
4446;4037;2;2011-03-21 00:00:00;
4447;4037;1;2011-03-21 00:00:00;
4448;4037;2;2011-04-27 00:00:00;
4449;4956;1;2011-04-13 00:00:00;
4450;4956;2;2011-04-13 00:00:00;
4451;1830;1;2011-04-19 00:00:00;2011-04-19 00:00:00
4452;1856;1;2011-03-28 00:00:00;
4453;1867;1;2011-03-08 00:00:00;2011-03-08 00:00:00
4454;1868;1;2011-04-12 00:00:00;
4455;1868;1;2007-10-08 00:00:00;2007-10-08 00:00:00
4456;1873;3;2011-04-05 00:00:00;
4457;1877;1;2007-10-10 00:00:00;2007-10-10 00:00:00
4458;1884;1;2007-07-23 00:00:00;2007-07-23 00:00:00
4459;1539;2;2011-04-04 00:00:00;2011-04-04 00:00:00
4460;1608;1;2008-02-20 00:00:00;
4461;1608;2;2008-03-19 00:00:00;
4462;1608;2;2011-03-19 00:00:00;
4463;1652;1;2011-03-31 00:00:00;2011-03-31 00:00:00
4464;1662;3;2011-03-14 00:00:00;
4465;5259;1;2011-03-08 00:00:00;
4466;1676;1;2011-03-23 00:00:00;2011-03-23 00:00:00
4467;1689;2;2011-03-23 00:00:00;
4468;1702;1;2009-03-28 00:00:00;2009-03-28 00:00:00
4469;1707;1;2011-03-15 00:00:00;2011-03-15 00:00:00
4470;1713;3;2011-03-29 00:00:00;
4471;1719;3;2011-03-02 00:00:00;2011-03-02 00:00:00
4472;1729;3;2011-03-11 00:00:00;
4473;1731;1;2011-03-11 00:00:00;
4474;1751;1;2011-03-10 00:00:00;
4475;1767;1;2011-03-14 00:00:00;
4476;1767;3;2011-03-14 00:00:00;
4477;1779;1;2011-03-09 00:00:00;
4478;1825;3;2011-03-01 00:00:00;
4479;1839;1;2011-03-23 00:00:00;2011-03-23 00:00:00
4480;2054;3;2011-03-18 00:00:00;
4481;5149;2;2011-06-28 00:00:00;
4482;5149;2;2011-06-28 00:00:00;
4483;1863;3;2011-03-19 00:00:00;
4484;1865;3;2011-03-28 00:00:00;2011-03-28 00:00:00
4485;1874;3;2011-03-28 00:00:00;
4486;4326;2;2011-02-11 00:00:00;
4487;4326;2;2011-02-11 00:00:00;
4488;2045;3;2011-02-03 00:00:00;
4489;1842;1;2011-02-25 00:00:00;
4490;1842;1;2011-02-25 00:00:00;
4491;1633;3;2011-01-17 00:00:00;
4492;1678;1;2011-01-17 00:00:00;2011-01-17 00:00:00
4493;1681;1;2011-01-17 00:00:00;
4494;1760;3;2011-01-02 00:00:00;
4495;2046;3;2011-01-03 00:00:00;
4496;1798;1;2011-01-03 00:00:00;
4497;1800;1;2011-01-13 00:00:00;
4498;2014;3;2010-12-18 00:00:00;
4499;1619;1;2011-12-15 00:00:00;
4500;1622;3;2010-12-09 00:00:00;
4501;1653;1;2010-12-21 00:00:00;2010-12-21 00:00:00
4502;1688;1;2010-12-17 00:00:00;2010-12-17 00:00:00
4503;1694;1;2010-12-17 00:00:00;
4504;1701;1;2010-12-09 00:00:00;2010-12-09 00:00:00
4505;2039;3;2010-12-22 00:00:00;
4506;1730;1;2010-12-18 00:00:00;2010-12-18 00:00:00
4507;1732;1;2010-12-17 00:00:00;
4508;1733;1;2010-12-16 00:00:00;
4509;1752;1;2010-12-17 00:00:00;
4510;1778;1;2011-12-16 00:00:00;2011-12-16 00:00:00
4511;1801;1;2010-12-16 00:00:00;2010-12-16 00:00:00
4512;2049;3;2010-12-16 00:00:00;
4513;4950;2;2009-06-03 00:00:00;
4514;2053;3;2010-12-05 00:00:00;
4515;1511;1;2010-10-28 00:00:00;2010-10-28 00:00:00
4516;1513;1;2010-11-29 00:00:00;2010-11-29 00:00:00
4517;2013;3;2010-10-26 00:00:00;2010-10-26 00:00:00
4518;2030;3;2010-11-24 00:00:00;
4519;5260;1;2010-03-09 00:00:00;
4520;5261;3;2011-11-21 00:00:00;
4521;5262;2;2011-11-21 00:00:00;
4522;5263;2;2011-11-21 00:00:00;
4523;5264;2;2011-11-22 00:00:00;
4524;5265;2;2011-11-23 00:00:00;
4525;1607;1;2010-10-30 00:00:00;2010-10-30 00:00:00
4526;1710;3;2010-10-28 00:00:00;
4527;2051;3;2010-10-29 00:00:00;
4528;5266;2;2011-08-03 00:00:00;2011-08-03 00:00:00
4529;2062;3;2010-10-26 00:00:00;2010-10-26 00:00:00
4530;5267;2;2011-12-01 00:00:00;
4531;5268;2;2011-12-01 00:00:00;2011-12-01 00:00:00
4532;4154;2;2011-01-29 00:00:00;
4533;4331;2;2011-01-08 00:00:00;
4534;4432;2;2011-01-31 00:00:00;2011-01-31 00:00:00
4535;4475;2;2011-01-10 00:00:00;2011-01-10 00:00:00
4536;4822;2;2011-01-24 00:00:00;
4537;4979;2;2011-01-26 00:00:00;2011-01-26 00:00:00
4538;5050;2;2011-01-19 00:00:00;2011-01-19 00:00:00
4539;5091;2;2011-01-26 00:00:00;2011-01-26 00:00:00
4540;3828;2;2011-02-03 00:00:00;
4541;3961;2;2011-02-17 00:00:00;
4542;4123;2;2011-02-23 00:00:00;
4543;4326;2;2011-02-11 00:00:00;
4544;4382;2;2011-02-15 00:00:00;
4545;4408;2;2011-02-02 00:00:00;2011-02-02 00:00:00
4546;4484;2;2011-02-04 00:00:00;2011-02-04 00:00:00
4547;4559;2;2011-02-11 00:00:00;
4548;4680;2;2011-02-23 00:00:00;
4549;4836;2;2011-01-17 00:00:00;
4550;4905;2;2011-01-23 00:00:00;
4551;5071;2;2011-01-18 00:00:00;
4552;3958;2;2011-03-17 00:00:00;
4553;4018;2;2011-03-31 00:00:00;2011-03-31 00:00:00
4554;4031;2;2011-03-30 00:00:00;
4555;4294;2;2011-03-15 00:00:00;
4556;4424;2;2011-03-10 00:00:00;2011-03-10 00:00:00
4557;4431;2;2011-03-14 00:00:00;
4558;4513;2;2011-03-23 00:00:00;
4559;4696;2;2011-03-09 00:00:00;
4560;4850;2;2011-03-01 00:00:00;
4561;4980;2;2011-03-16 00:00:00;2011-03-16 00:00:00
4562;5017;2;2011-03-11 00:00:00;
4563;5113;2;2011-03-28 00:00:00;2011-03-28 00:00:00
4564;5269;2;2011-03-28 00:00:00;
4565;3638;2;2011-04-25 00:00:00;
4566;3684;2;2011-04-25 00:00:00;
4567;3703;2;2011-04-25 00:00:00;2011-04-25 00:00:00
4568;3761;2;2011-04-26 00:00:00;
4569;3773;2;2011-04-04 00:00:00;
4570;5270;2;2011-04-25 00:00:00;
4571;3959;2;2011-04-12 00:00:00;
4572;5271;2;2011-04-15 00:00:00;
4573;4139;2;2011-04-15 00:00:00;
4574;4173;2;2011-04-11 00:00:00;
4575;4173;2;2011-04-26 00:00:00;2011-04-26 00:00:00
4576;4245;2;2011-04-26 00:00:00;2011-04-26 00:00:00
4577;4366;2;2011-04-26 00:00:00;
4578;4412;2;2011-04-20 00:00:00;2011-04-20 00:00:00
4579;5272;2;2011-04-27 00:00:00;2011-04-27 00:00:00
4580;5273;2;2011-12-02 00:00:00;
4581;4620;2;2011-04-27 00:00:00;
4582;4679;2;2011-04-19 00:00:00;
4583;4723;2;2011-04-05 00:00:00;
4584;4824;2;2011-04-27 00:00:00;
4585;4916;2;2011-04-26 00:00:00;
4586;4956;2;2011-04-13 00:00:00;
4587;3694;2;2011-05-06 00:00:00;
4588;3735;2;2011-05-31 00:00:00;2011-05-31 00:00:00
4589;3767;2;2011-05-17 00:00:00;
4590;5274;2;2011-05-10 00:00:00;
4591;3899;2;2011-05-31 00:00:00;
4592;3979;2;2011-05-30 00:00:00;
4593;4184;2;2011-05-16 00:00:00;
4594;4303;2;2011-05-04 00:00:00;
4595;4318;2;2011-05-03 00:00:00;
4596;4370;2;2011-05-17 00:00:00;2011-05-17 00:00:00
4597;4438;2;2011-05-31 00:00:00;
4598;4476;2;2011-05-20 00:00:00;
4599;4718;2;2011-05-06 00:00:00;
4600;4724;2;2011-05-13 00:00:00;
4601;4741;2;2011-05-11 00:00:00;
4602;5093;2;2011-05-02 00:00:00;2011-05-02 00:00:00
4603;3699;2;2011-06-01 00:00:00;2011-06-01 00:00:00
4604;4083;2;2011-06-03 00:00:00;
4605;5275;2;2011-06-02 00:00:00;
4606;5276;2;2011-06-06 00:00:00;
4607;5136;2;2011-06-08 00:00:00;
4608;5137;2;2011-06-09 00:00:00;
4609;5138;2;2011-06-10 00:00:00;
4610;5139;2;2011-06-10 00:00:00;
4611;5140;2;2011-06-13 00:00:00;2011-06-13 00:00:00
4612;1526;2;2011-06-15 00:00:00;2011-06-15 00:00:00
4613;5142;2;2011-06-17 00:00:00;
4614;5277;2;2011-06-21 00:00:00;2011-06-21 00:00:00
4615;5278;2;2011-06-28 00:00:00;
4616;5148;2;2011-06-28 00:00:00;2011-06-28 00:00:00
4617;5150;2;2011-06-30 00:00:00;2011-06-30 00:00:00
4618;5151;2;2011-07-02 00:00:00;2011-07-02 00:00:00
4619;5152;2;2011-07-04 00:00:00;
4620;5153;2;2011-07-06 00:00:00;
4621;3723;2;2011-07-06 00:00:00;
4622;5155;2;2011-07-06 00:00:00;2011-07-06 00:00:00
4623;5279;2;2011-07-12 00:00:00;
4624;5253;1;2011-11-11 00:00:00;2011-11-11 00:00:00
4625;5280;3;2011-12-05 00:00:00;2011-12-05 00:00:00
4626;5281;2;2011-12-05 00:00:00;
4627;5282;2;2011-07-12 00:00:00;
4628;5283;2;2011-07-13 00:00:00;2011-07-13 00:00:00
4629;5284;2;2011-07-19 00:00:00;
4630;5164;2;2011-07-21 00:00:00;
4631;5165;2;2011-07-21 00:00:00;2011-07-21 00:00:00
4632;5166;2;2011-07-25 00:00:00;
4633;5285;2;2011-07-25 00:00:00;
4634;5286;2;2011-07-27 00:00:00;
4635;5287;2;2011-07-28 00:00:00;
4636;5288;2;2011-07-29 00:00:00;2011-07-29 00:00:00
4637;5289;2;2011-07-29 00:00:00;
4638;5290;2;2011-07-29 00:00:00;
4639;5291;2;2011-07-29 00:00:00;
4640;5292;2;2011-07-30 00:00:00;
4641;5293;2;2011-08-01 00:00:00;
4642;5294;2;2011-08-01 00:00:00;
4643;5295;2;2011-08-03 00:00:00;
4644;5296;2;2011-12-07 00:00:00;
4645;1619;2;2011-12-06 00:00:00;
4646;5297;2;2011-08-03 00:00:00;
4647;5298;2;2011-08-03 00:00:00;
4648;5299;2;2011-08-03 00:00:00;
4649;5300;2;2011-12-15 00:00:00;
4650;5301;2;2011-12-19 00:00:00;
4651;5302;2;2011-12-19 00:00:00;
4652;5303;2;2011-08-03 00:00:00;
4653;5304;2;2011-08-03 00:00:00;
4654;5305;2;2011-08-03 00:00:00;
4655;5306;2;2011-08-04 00:00:00;
4656;5307;2;2011-12-21 00:00:00;
4657;5307;2;2011-08-08 00:00:00;2011-08-08 00:00:00
4658;1617;2;2011-08-08 00:00:00;
4659;5308;1;2011-12-21 00:00:00;
4660;5308;2;2011-08-08 00:00:00;2011-08-08 00:00:00
4661;5309;2;2011-08-11 00:00:00;
4662;1957;2;2011-12-21 00:00:00;
4663;5310;2;2011-08-11 00:00:00;2011-08-11 00:00:00
4664;5310;2;2011-12-21 00:00:00;2011-12-21 00:00:00
4665;5312;2;2011-12-21 00:00:00;2011-12-21 00:00:00
4666;5313;2;2011-12-22 00:00:00;
4667;5314;2;2011-12-27 00:00:00;
4668;5315;2;2011-12-23 00:00:00;
4669;5316;2;2012-01-03 00:00:00;
4670;5317;2;2012-01-03 00:00:00;
4671;5318;2;2012-01-03 00:00:00;
4672;5319;2;2012-01-04 00:00:00;
4673;5320;2;2012-01-04 00:00:00;
4674;5321;2;2012-01-11 00:00:00;
4675;5322;2;2012-01-19 00:00:00;2012-01-19 00:00:00
4676;5323;2;2012-01-19 00:00:00;2012-01-19 00:00:00
4677;5324;2;2012-01-19 00:00:00;2012-01-19 00:00:00
4678;5325;2;2012-02-01 00:00:00;
4679;5326;2;2012-02-02 00:00:00;
4680;5327;1;2012-02-02 00:00:00;
4681;5328;2;2012-02-03 00:00:00;2012-02-03 00:00:00
4682;5329;2;2012-02-10 00:00:00;
4683;5330;1;2012-02-13 00:00:00;
4684;5331;1;2012-02-13 00:00:00;
4685;5331;2;2012-02-13 00:00:00;
4686;5332;1;2012-02-14 00:00:00;
4687;5333;2;2011-08-11 00:00:00;2011-08-11 00:00:00
4688;5334;2;2011-08-11 00:00:00;
4689;5330;3;2012-02-15 00:00:00;
4690;5335;2;2011-08-11 00:00:00;
4691;5336;2;2011-08-12 00:00:00;
4692;5337;2;2011-08-15 00:00:00;2011-08-15 00:00:00
4693;5337;1;2012-02-15 00:00:00;2012-02-15 00:00:00
4694;5339;2;2011-08-17 00:00:00;
4695;5339;1;2012-02-15 00:00:00;
4696;5341;1;2012-02-15 00:00:00;
4697;5342;2;2011-08-18 00:00:00;
