"cliente";"vendedor";"fecha_ca";"vigencia_ve"
1563;14;2012-11-14 00:00:00;
1834;14;2012-11-14 00:00:00;
5180;14;2012-11-14 00:00:00;
1546;14;2012-11-14 00:00:00;
5227;14;2012-11-14 00:00:00;
1842;14;2012-11-14 00:00:00;
3773;14;2012-11-14 00:00:00;
5578;10;2012-11-14 00:00:00;2012-11-14 00:00:00
5534;10;2012-11-14 00:00:00;2012-11-14 00:00:00
5643;0;2012-11-15 00:00:00;
5643;12;2012-11-15 00:00:00;2012-11-15 00:00:00
5644;0;2012-11-15 00:00:00;
5644;12;2012-11-15 00:00:00;2012-11-15 00:00:00
5645;0;2012-11-15 00:00:00;
5645;12;2012-11-15 00:00:00;2012-11-15 00:00:00
5646;0;2012-11-12 00:00:00;
5646;14;2012-11-19 00:00:00;
1621;14;2012-11-19 00:00:00;
5647;0;2012-11-19 00:00:00;
5647;2;2012-11-19 00:00:00;2012-11-19 00:00:00
3773;10;2012-11-19 00:00:00;2012-11-19 00:00:00
5648;0;2012-11-16 00:00:00;
5648;2;2012-11-19 00:00:00;2012-11-19 00:00:00
5649;0;2012-11-21 00:00:00;
5649;10;2012-11-21 00:00:00;2012-11-21 00:00:00
5650;0;2012-11-21 00:00:00;
5650;12;2012-11-21 00:00:00;2012-11-21 00:00:00
5651;0;2012-11-22 00:00:00;
5651;1;2012-11-22 00:00:00;2012-11-22 00:00:00
1722;1;2012-11-23 00:00:00;2012-11-23 00:00:00
5652;0;2012-11-22 00:00:00;
5652;10;2012-11-23 00:00:00;2012-11-23 00:00:00
5042;12;2012-11-27 00:00:00;2012-11-27 00:00:00
5653;0;2012-11-27 00:00:00;
5653;12;2012-11-27 00:00:00;2012-11-27 00:00:00
5654;0;2012-11-27 00:00:00;
5654;10;2012-11-28 00:00:00;2012-11-28 00:00:00
5655;0;2012-11-20 00:00:00;
5655;14;2012-11-28 00:00:00;
5656;0;2012-11-21 00:00:00;
5656;14;2012-11-28 00:00:00;
5657;0;2012-11-29 00:00:00;
5657;12;2012-11-29 00:00:00;
5658;0;2012-11-28 00:00:00;
5658;1;2012-11-30 00:00:00;2012-11-30 00:00:00
5659;0;2012-11-30 00:00:00;
5659;10;2012-11-30 00:00:00;2012-11-30 00:00:00
1943;12;2012-11-30 00:00:00;2012-11-30 00:00:00
5657;14;2012-12-03 00:00:00;
5322;1;2012-12-03 00:00:00;
5660;0;2012-12-04 00:00:00;
5660;14;2012-12-04 00:00:00;
5661;0;2012-12-05 00:00:00;
5661;10;2012-12-05 00:00:00;2012-12-05 00:00:00
5662;0;2012-11-27 00:00:00;
5662;14;2012-12-06 00:00:00;
5663;0;2012-11-27 00:00:00;
5663;14;2012-12-06 00:00:00;
5664;0;2012-11-29 00:00:00;
5664;14;2012-12-06 00:00:00;
5665;0;2012-12-07 00:00:00;
5665;12;2012-12-07 00:00:00;2012-12-07 00:00:00
5666;0;2012-12-06 00:00:00;
5666;14;2012-12-07 00:00:00;
5667;0;2012-12-07 00:00:00;
5667;14;2012-12-07 00:00:00;
5668;0;2012-12-03 00:00:00;2012-12-03 00:00:00
5669;0;2012-12-03 00:00:00;
5669;14;2012-12-10 00:00:00;2012-12-10 00:00:00
5670;0;2012-12-05 00:00:00;
5670;14;2012-12-10 00:00:00;
5671;0;2012-12-07 00:00:00;
5671;14;2012-12-10 00:00:00;
4692;1;2012-12-10 00:00:00;2012-12-10 00:00:00
5672;0;2012-12-12 00:00:00;
5672;2;2012-12-13 00:00:00;2012-12-13 00:00:00
5673;0;2012-12-12 00:00:00;
5673;2;2012-12-13 00:00:00;
5674;0;2012-12-13 00:00:00;2012-12-13 00:00:00
5389;4;2012-12-14 00:00:00;2012-12-14 00:00:00
5675;0;2012-12-14 00:00:00;
5675;11;2012-12-17 00:00:00;2012-12-17 00:00:00
5676;0;2012-12-11 00:00:00;
5676;14;2012-12-17 00:00:00;
5677;0;2012-12-14 00:00:00;
5677;14;2012-12-18 00:00:00;
5678;0;2012-12-12 00:00:00;
5678;14;2012-12-18 00:00:00;
5679;0;2012-12-17 00:00:00;
5679;1;2012-12-19 00:00:00;2012-12-19 00:00:00
5680;0;2012-12-10 00:00:00;
5680;14;2012-12-19 00:00:00;
5681;0;2012-12-19 00:00:00;
5681;10;2012-12-20 00:00:00;2012-12-20 00:00:00
5682;0;2012-12-22 00:00:00;
5682;2;2012-12-28 00:00:00;2012-12-28 00:00:00
5683;0;2012-12-26 00:00:00;
5683;1;2012-12-28 00:00:00;2012-12-28 00:00:00
5684;0;2012-12-27 00:00:00;
5684;10;2012-12-28 00:00:00;2012-12-28 00:00:00
4276;14;2013-01-03 00:00:00;
5685;0;2013-01-02 00:00:00;
5685;14;2013-01-03 00:00:00;
5686;0;2013-01-03 00:00:00;
5686;14;2013-01-03 00:00:00;
5687;0;2013-01-10 00:00:00;
5687;12;2013-01-11 00:00:00;2013-01-11 00:00:00
5688;0;2013-01-18 00:00:00;
5688;2;2013-01-21 00:00:00;2013-01-21 00:00:00
5689;0;2013-01-21 00:00:00;
5689;10;2013-01-21 00:00:00;2013-01-21 00:00:00
5690;0;2013-01-22 00:00:00;
5690;10;2013-01-23 00:00:00;2013-01-23 00:00:00
5691;0;2013-01-24 00:00:00;
5691;10;2013-01-24 00:00:00;2013-01-24 00:00:00
1939;14;2013-01-25 00:00:00;
5692;0;2013-01-25 00:00:00;
5692;1;2013-01-25 00:00:00;2013-01-25 00:00:00
4419;14;2013-01-29 00:00:00;
5693;0;2013-01-22 00:00:00;
5693;14;2013-01-29 00:00:00;
5327;14;2013-01-29 00:00:00;
5694;0;2013-01-24 00:00:00;
5694;14;2013-01-29 00:00:00;
5695;0;2013-01-24 00:00:00;
5695;14;2013-01-29 00:00:00;
5696;0;2013-02-01 00:00:00;
5696;3;2013-02-01 00:00:00;2013-02-01 00:00:00
1777;14;2013-02-04 00:00:00;
5697;0;2013-02-04 00:00:00;
5697;1;2013-02-05 00:00:00;2013-02-05 00:00:00
5698;0;2013-02-06 00:00:00;
5698;12;2013-02-06 00:00:00;
5699;0;2013-02-06 00:00:00;
5699;12;2013-02-07 00:00:00;2013-02-07 00:00:00
5700;0;2013-02-06 00:00:00;
5700;10;2013-02-07 00:00:00;2013-02-07 00:00:00
5701;0;2013-02-04 00:00:00;
5701;12;2013-02-07 00:00:00;2013-02-07 00:00:00
5702;0;2013-02-04 00:00:00;
5702;12;2013-02-07 00:00:00;2013-02-07 00:00:00
4782;14;2013-02-13 00:00:00;
5703;0;2013-02-07 00:00:00;
5703;14;2013-02-13 00:00:00;
5704;0;2013-02-08 00:00:00;
5704;14;2013-02-13 00:00:00;
3632;14;2013-02-13 00:00:00;
5705;0;2013-02-14 00:00:00;
5705;11;2013-02-14 00:00:00;
5706;0;2013-02-15 00:00:00;
5706;2;2013-02-15 00:00:00;
5705;12;2013-02-18 00:00:00;2013-02-18 00:00:00
5707;0;2013-02-15 00:00:00;
5707;14;2013-02-18 00:00:00;
5708;0;2013-02-15 00:00:00;
5709;0;2013-02-15 00:00:00;
5709;14;2013-02-18 00:00:00;
5708;14;2013-02-18 00:00:00;
1936;14;2013-02-18 00:00:00;
5710;0;2013-02-21 00:00:00;
5710;1;2013-02-22 00:00:00;2013-02-22 00:00:00
5711;0;2013-02-21 00:00:00;
5711;1;2013-02-22 00:00:00;2013-02-22 00:00:00
5712;0;2013-02-21 00:00:00;
5712;1;2013-02-22 00:00:00;2013-02-22 00:00:00
5713;0;2013-02-22 00:00:00;
5713;1;2013-02-22 00:00:00;2013-02-22 00:00:00
5714;0;2013-02-26 00:00:00;
5714;14;2013-02-26 00:00:00;
5715;0;2013-02-18 00:00:00;
5715;14;2013-02-26 00:00:00;
5715;14;2013-02-26 00:00:00;2013-02-26 00:00:00
5716;0;2013-02-18 00:00:00;
5716;14;2013-02-26 00:00:00;
5717;0;2013-02-19 00:00:00;
5717;14;2013-02-26 00:00:00;
5718;0;2013-02-22 00:00:00;
5718;14;2013-02-26 00:00:00;
5138;14;2013-03-02 00:00:00;
5719;0;2013-02-27 00:00:00;
5719;2;2013-03-04 00:00:00;2013-03-04 00:00:00
5720;0;2013-03-27 00:00:00;
5720;10;2013-03-04 00:00:00;2013-03-04 00:00:00
5721;0;2013-02-27 00:00:00;
5721;12;2013-03-04 00:00:00;
5722;0;2013-03-06 00:00:00;
5722;2;2013-03-06 00:00:00;2013-03-06 00:00:00
3676;10;2013-03-06 00:00:00;2013-03-06 00:00:00
5723;0;2013-03-08 00:00:00;
5723;12;2013-03-11 00:00:00;2013-03-11 00:00:00
5724;0;2013-03-11 00:00:00;
5717;14;2013-03-11 00:00:00;2013-03-11 00:00:00
5725;0;2013-03-01 00:00:00;
5725;10;2013-03-11 00:00:00;2013-03-11 00:00:00
5726;0;2013-03-12 00:00:00;
5726;12;2013-03-12 00:00:00;2013-03-12 00:00:00
5727;0;2013-03-13 00:00:00;
5727;10;2013-03-13 00:00:00;2013-03-13 00:00:00
5728;0;2013-03-14 00:00:00;
5728;2;2013-03-15 00:00:00;2013-03-15 00:00:00
5729;0;2013-03-15 00:00:00;
5729;12;2013-03-15 00:00:00;2013-03-15 00:00:00
5730;0;2013-03-12 00:00:00;
5730;2;2013-03-15 00:00:00;2013-03-15 00:00:00
5731;0;2013-03-12 00:00:00;
5731;2;2013-03-15 00:00:00;2013-03-15 00:00:00
5732;0;2013-03-13 00:00:00;
5732;2;2013-03-15 00:00:00;2013-03-15 00:00:00
5733;0;2013-03-13 00:00:00;
5733;2;2013-03-15 00:00:00;2013-03-15 00:00:00
5734;0;2013-03-15 00:00:00;
5734;1;2013-03-15 00:00:00;2013-03-15 00:00:00
5735;0;2013-03-16 00:00:00;
5735;2;2013-03-18 00:00:00;2013-03-18 00:00:00
5736;0;2013-03-15 00:00:00;
5736;12;2013-03-18 00:00:00;2013-03-18 00:00:00
5737;0;2013-02-18 00:00:00;
5737;14;2013-03-19 00:00:00;
5738;0;2013-02-19 00:00:00;
5738;14;2013-03-19 00:00:00;
5739;0;2013-03-18 00:00:00;2013-03-18 00:00:00
5740;0;2013-03-04 00:00:00;
5740;14;2013-03-19 00:00:00;
5741;0;2013-03-04 00:00:00;
5741;14;2013-03-19 00:00:00;
5742;0;2013-03-11 00:00:00;
5742;14;2013-03-19 00:00:00;
5743;0;2013-03-11 00:00:00;
5743;14;2013-03-19 00:00:00;2013-03-19 00:00:00
5744;0;2013-03-20 00:00:00;2013-03-20 00:00:00
5745;0;2013-03-20 00:00:00;
5745;10;2013-03-22 00:00:00;
5746;0;2013-03-20 00:00:00;
5746;10;2013-03-22 00:00:00;2013-03-22 00:00:00
4279;11;2013-03-22 00:00:00;
5747;0;2012-03-25 00:00:00;
5747;11;2013-03-25 00:00:00;
5748;0;2013-03-19 00:00:00;
5748;14;2013-03-25 00:00:00;
5749;0;2013-03-20 00:00:00;
5749;14;2013-03-25 00:00:00;
5750;0;2013-03-27 00:00:00;2013-03-27 00:00:00
5751;0;2013-03-27 00:00:00;
5752;0;2013-04-03 00:00:00;
4796;12;2013-04-03 00:00:00;2013-04-03 00:00:00
5753;0;2012-06-06 00:00:00;
5753;10;2013-04-03 00:00:00;2013-04-03 00:00:00
5754;0;2013-04-03 00:00:00;
5754;14;2013-04-04 00:00:00;
5751;12;2013-04-04 00:00:00;2013-04-04 00:00:00
5755;0;2013-04-03 00:00:00;
5755;1;2013-04-05 00:00:00;2013-04-05 00:00:00
5756;0;2013-04-05 00:00:00;
5756;12;2013-04-05 00:00:00;2013-04-05 00:00:00
5757;0;2013-04-04 00:00:00;
5757;3;2013-04-05 00:00:00;
4110;1;2013-04-05 00:00:00;
4110;10;2013-04-05 00:00:00;2013-04-05 00:00:00
4035;3;2013-04-05 00:00:00;2013-04-05 00:00:00
1885;3;2013-04-05 00:00:00;2013-04-05 00:00:00
1844;3;2013-04-05 00:00:00;2013-04-05 00:00:00
5758;0;2013-04-08 00:00:00;
5758;2;2013-04-09 00:00:00;2013-04-09 00:00:00
5759;0;2013-04-08 00:00:00;
5759;12;2013-04-09 00:00:00;
5760;0;2013-04-09 00:00:00;
5760;12;2013-04-09 00:00:00;
5761;0;2013-04-10 00:00:00;
5761;12;2013-04-10 00:00:00;2013-04-10 00:00:00
1710;12;2013-04-11 00:00:00;2013-04-11 00:00:00
5762;0;2013-04-10 00:00:00;
5762;2;2013-04-11 00:00:00;2013-04-11 00:00:00
5763;0;2013-04-10 00:00:00;
5763;2;2013-04-11 00:00:00;2013-04-11 00:00:00
5764;0;2013-04-10 00:00:00;
5764;1;2013-04-12 00:00:00;2013-04-12 00:00:00
4111;1;2013-04-15 00:00:00;2013-04-15 00:00:00
1856;1;2013-04-15 00:00:00;2013-04-15 00:00:00
5765;0;2013-04-13 00:00:00;
5765;2;2013-04-15 00:00:00;2013-04-15 00:00:00
5766;0;2013-04-12 00:00:00;
5766;14;2013-04-15 00:00:00;
5767;0;2013-03-25 00:00:00;
5767;14;2013-04-15 00:00:00;
5768;0;2013-03-26 00:00:00;
5768;14;2013-04-15 00:00:00;2013-04-15 00:00:00
5769;0;2013-03-26 00:00:00;
5769;14;2013-04-15 00:00:00;
5770;0;2013-04-16 00:00:00;
5770;14;2013-04-16 00:00:00;
5771;0;2013-04-16 00:00:00;
5771;4;2013-04-16 00:00:00;
5772;0;2013-04-16 00:00:00;
5772;1;2013-04-22 00:00:00;
5773;0;2013-04-20 00:00:00;
5773;1;2013-04-22 00:00:00;2013-04-22 00:00:00
5774;0;2013-04-16 00:00:00;
5774;10;2013-04-22 00:00:00;2013-04-22 00:00:00
5775;0;2013-04-17 00:00:00;
5776;0;2013-04-15 00:00:00;
5776;14;2013-04-22 00:00:00;
4781;3;2013-04-23 00:00:00;2013-04-23 00:00:00
5777;0;2013-04-22 00:00:00;
5777;14;2013-04-23 00:00:00;
5778;0;2010-10-07 00:00:00;
5778;12;2013-04-24 00:00:00;2013-04-24 00:00:00
5779;0;2013-04-23 00:00:00;
5780;0;2013-04-23 00:00:00;
5780;2;2013-04-24 00:00:00;2013-04-24 00:00:00
5781;0;2013-04-22 00:00:00;
5781;14;2013-04-24 00:00:00;
5782;0;2013-04-24 00:00:00;
5782;14;2013-04-25 00:00:00;
5783;0;2013-04-24 00:00:00;
5783;14;2013-04-25 00:00:00;
5784;0;2013-04-26 00:00:00;
5784;12;2013-04-26 00:00:00;2013-04-26 00:00:00
5391;14;2013-04-29 00:00:00;
5785;0;2013-04-29 00:00:00;
5785;14;2013-04-29 00:00:00;
5391;1;2013-04-29 00:00:00;2013-04-29 00:00:00
4798;3;2013-04-30 00:00:00;2013-04-30 00:00:00
5779;12;2013-05-03 00:00:00;2013-05-03 00:00:00
5775;10;2013-05-03 00:00:00;2013-05-03 00:00:00
5786;0;2013-05-03 00:00:00;
5786;3;2013-05-06 00:00:00;2013-05-06 00:00:00
5787;0;2013-04-30 00:00:00;
5787;14;2013-05-06 00:00:00;
5788;0;2013-05-06 00:00:00;
5788;14;2013-05-07 00:00:00;
5789;0;2013-05-06 00:00:00;
5789;1;2013-05-08 00:00:00;2013-05-08 00:00:00
5790;0;2013-05-08 00:00:00;
5790;12;2013-05-09 00:00:00;2013-05-09 00:00:00
5791;0;2013-05-09 00:00:00;
5791;12;2013-05-10 00:00:00;2013-05-10 00:00:00
5792;0;2013-05-10 00:00:00;
5792;2;2013-05-10 00:00:00;
5793;0;2013-05-10 00:00:00;
5793;1;2013-05-13 00:00:00;2013-05-13 00:00:00
5794;0;2013-05-10 00:00:00;
5794;1;2013-05-13 00:00:00;2013-05-13 00:00:00
5795;0;2013-05-10 00:00:00;
5795;2;2013-05-13 00:00:00;2013-05-13 00:00:00
5509;12;2013-05-15 00:00:00;2013-05-15 00:00:00
5796;0;2013-05-13 00:00:00;
5796;14;2013-05-15 00:00:00;
1761;14;2013-05-15 00:00:00;
5215;14;2013-05-15 00:00:00;
5797;0;2013-05-17 00:00:00;
5797;2;2013-05-20 00:00:00;2013-05-20 00:00:00
5798;0;2013-05-20 00:00:00;
5798;10;2013-05-20 00:00:00;2013-05-20 00:00:00
5799;0;2013-05-23 00:00:00;
5799;10;2013-05-24 00:00:00;2013-05-24 00:00:00
5800;0;2013-05-23 00:00:00;
5800;10;2013-05-24 00:00:00;2013-05-24 00:00:00
5801;0;2013-05-24 00:00:00;
5801;12;2013-05-24 00:00:00;2013-05-24 00:00:00
4653;14;2013-05-27 00:00:00;
5802;0;2013-05-27 00:00:00;
5802;10;2013-05-28 00:00:00;2013-05-28 00:00:00
5803;0;2013-05-28 00:00:00;
5803;14;2013-05-28 00:00:00;
5804;0;2013-05-24 00:00:00;
5804;10;2013-05-28 00:00:00;2013-05-28 00:00:00
5805;0;2013-05-29 00:00:00;
5805;14;2013-05-29 00:00:00;
5806;0;2013-05-29 00:00:00;
5806;15;2013-05-30 00:00:00;2013-05-30 00:00:00
5807;0;2013-05-30 00:00:00;
5807;14;2013-05-30 00:00:00;
5808;0;2013-05-31 00:00:00;
5808;15;2013-05-31 00:00:00;2013-05-31 00:00:00
5809;0;2013-05-29 00:00:00;
5810;0;2013-05-29 00:00:00;
5810;14;2013-06-03 00:00:00;
5809;14;2013-06-03 00:00:00;
5811;0;2013-05-31 00:00:00;
5811;14;2013-06-03 00:00:00;
5812;0;2013-06-03 00:00:00;
5812;12;2013-06-03 00:00:00;2013-06-03 00:00:00
5813;0;2013-06-07 00:00:00;
5813;2;2013-06-07 00:00:00;2013-06-07 00:00:00
5814;0;2013-06-07 00:00:00;
5814;14;2013-06-07 00:00:00;
5815;0;2013-06-10 00:00:00;
5815;14;2013-06-10 00:00:00;
5816;0;2013-06-05 00:00:00;
5816;14;2013-06-10 00:00:00;
5817;0;2013-06-10 00:00:00;
5817;15;2013-06-10 00:00:00;2013-06-10 00:00:00
5818;0;2013-06-12 00:00:00;
5818;2;2013-06-13 00:00:00;2013-06-13 00:00:00
5819;0;2013-06-12 00:00:00;
5819;1;2013-06-13 00:00:00;
5820;0;2013-06-10 00:00:00;
5820;2;2013-06-13 00:00:00;2013-06-13 00:00:00
5821;0;2013-06-13 00:00:00;
5821;14;2013-06-13 00:00:00;
5822;0;2013-06-14 00:00:00;
5822;2;2013-06-17 00:00:00;2013-06-17 00:00:00
5823;0;2013-06-14 00:00:00;
5823;14;2013-06-17 00:00:00;
5824;0;2013-06-18 00:00:00;
5824;2;2013-06-18 00:00:00;2013-06-18 00:00:00
5825;0;2013-06-18 00:00:00;
5825;12;2013-06-18 00:00:00;2013-06-18 00:00:00
5826;0;2013-06-18 00:00:00;
5826;12;2013-06-18 00:00:00;2013-06-18 00:00:00
5827;0;2013-06-19 00:00:00;
5827;12;2013-06-19 00:00:00;2013-06-19 00:00:00
5828;0;2013-06-24 00:00:00;
5828;3;2013-06-24 00:00:00;2013-06-24 00:00:00
5829;0;2013-06-18 00:00:00;2013-06-18 00:00:00
5830;0;2013-06-26 00:00:00;
5830;12;2013-06-26 00:00:00;2013-06-26 00:00:00
4614;2;2013-06-27 00:00:00;2013-06-27 00:00:00
4267;2;2013-06-27 00:00:00;2013-06-27 00:00:00
5831;0;2013-06-27 00:00:00;
5831;2;2013-06-28 00:00:00;2013-06-28 00:00:00
5832;0;2013-06-28 00:00:00;
5832;12;2013-06-28 00:00:00;2013-06-28 00:00:00
5833;0;2013-06-29 00:00:00;
5833;12;2013-07-01 00:00:00;2013-07-01 00:00:00
5834;0;2013-06-28 00:00:00;
5834;12;2013-07-01 00:00:00;
5835;0;2013-06-25 00:00:00;
5835;14;2013-07-01 00:00:00;
1957;15;2013-07-01 00:00:00;2013-07-01 00:00:00
5836;0;2013-06-28 00:00:00;
5836;14;2013-07-01 00:00:00;
5837;0;2013-06-28 00:00:00;
5837;14;2013-07-01 00:00:00;
5838;0;2013-07-02 00:00:00;
5838;1;2013-07-02 00:00:00;2013-07-02 00:00:00
5839;0;2013-07-02 00:00:00;
5839;12;2013-07-02 00:00:00;2013-07-02 00:00:00
5840;0;2013-07-02 00:00:00;
5840;10;2013-07-02 00:00:00;
5840;12;2013-07-02 00:00:00;2013-07-02 00:00:00
5841;0;2013-07-02 00:00:00;
5841;12;2013-07-03 00:00:00;2013-07-03 00:00:00
5771;12;2013-07-05 00:00:00;
5842;0;2013-07-05 00:00:00;
5842;12;2013-07-05 00:00:00;2013-07-05 00:00:00
5843;0;2013-07-08 00:00:00;
5843;3;2013-07-08 00:00:00;2013-07-08 00:00:00
5844;0;2013-07-11 00:00:00;
5844;10;2013-07-11 00:00:00;2013-07-11 00:00:00
5845;0;2013-07-10 00:00:00;
5845;3;2013-07-11 00:00:00;2013-07-11 00:00:00
5846;0;2013-07-10 00:00:00;
5846;3;2013-07-11 00:00:00;
5847;0;2013-07-10 00:00:00;
5847;3;2013-07-11 00:00:00;2013-07-11 00:00:00
5848;0;2013-07-10 00:00:00;
5848;3;2013-07-11 00:00:00;2013-07-11 00:00:00
5849;0;2013-07-11 00:00:00;
5849;12;2013-07-11 00:00:00;2013-07-11 00:00:00
5850;0;2013-07-11 00:00:00;
5850;14;2013-07-12 00:00:00;
5515;2;2013-07-12 00:00:00;2013-07-12 00:00:00
5851;0;2013-07-10 00:00:00;
5851;14;2013-07-15 00:00:00;
5852;0;2013-07-11 00:00:00;2013-07-11 00:00:00
5853;0;2013-07-15 00:00:00;
5853;3;2013-07-15 00:00:00;2013-07-15 00:00:00
5854;0;2013-07-15 00:00:00;
5854;10;2013-07-15 00:00:00;2013-07-15 00:00:00
5855;0;2013-07-16 00:00:00;
5855;3;2013-07-16 00:00:00;2013-07-16 00:00:00
5856;0;2013-07-17 00:00:00;
5856;1;2013-07-17 00:00:00;2013-07-17 00:00:00
5857;0;2013-07-16 00:00:00;
5857;1;2013-07-17 00:00:00;
5858;0;2013-07-17 00:00:00;
5858;12;2013-07-18 00:00:00;2013-07-18 00:00:00
5859;0;2013-07-15 00:00:00;
5859;12;2013-07-18 00:00:00;2013-07-18 00:00:00
5859;0;2013-07-15 00:00:00;2013-07-15 00:00:00
5861;0;2013-07-15 00:00:00;
5861;14;2013-07-23 00:00:00;2013-07-23 00:00:00
5862;0;2013-07-22 00:00:00;
5862;12;2013-07-23 00:00:00;2013-07-23 00:00:00
5863;0;2013-07-16 00:00:00;2013-07-16 00:00:00
4278;14;2013-07-23 00:00:00;
5864;0;2013-07-23 00:00:00;
5864;14;2013-07-24 00:00:00;
1723;2;2013-07-24 00:00:00;2013-07-24 00:00:00
5865;0;2013-07-26 00:00:00;
5865;2;2013-07-26 00:00:00;2013-07-26 00:00:00
5866;0;2013-07-27 00:00:00;
5866;14;2013-07-30 00:00:00;
5867;0;2013-07-27 00:00:00;
5867;14;2013-07-30 00:00:00;
5868;0;2013-07-27 00:00:00;
5868;14;2013-07-30 00:00:00;2013-07-30 00:00:00
5869;0;2013-08-01 00:00:00;
5869;12;2013-08-01 00:00:00;2013-08-01 00:00:00
5870;0;2013-08-02 00:00:00;
5870;1;2013-08-05 00:00:00;2013-08-05 00:00:00
5871;0;2013-08-01 00:00:00;
5871;14;2013-08-05 00:00:00;
5872;0;2013-08-05 00:00:00;
5872;1;2013-08-05 00:00:00;2013-08-05 00:00:00
5873;0;2013-07-18 00:00:00;
5873;1;2013-08-06 00:00:00;2013-08-06 00:00:00
5874;0;2013-08-06 00:00:00;
5874;15;2013-08-06 00:00:00;2013-08-06 00:00:00
4584;14;2013-08-07 00:00:00;
5875;0;2013-08-07 00:00:00;
5876;0;2013-08-05 00:00:00;
5876;1;2013-08-08 00:00:00;2013-08-08 00:00:00
5877;0;2013-08-07 00:00:00;
5877;1;2013-08-08 00:00:00;2013-08-08 00:00:00
5878;0;2013-08-07 00:00:00;
5878;12;2013-08-08 00:00:00;2013-08-08 00:00:00
5879;0;2013-08-08 00:00:00;
5879;14;2013-08-08 00:00:00;
5880;0;2013-08-08 00:00:00;
5880;12;2013-08-08 00:00:00;2013-08-08 00:00:00
5881;0;2013-08-09 00:00:00;
5881;14;2013-08-09 00:00:00;
5882;0;2013-08-09 00:00:00;
5882;14;2013-08-09 00:00:00;
5883;0;2013-08-08 00:00:00;
5883;1;2013-08-12 00:00:00;2013-08-12 00:00:00
5884;0;2013-08-08 00:00:00;2013-08-08 00:00:00
5885;0;2013-07-15 00:00:00;
5885;12;2013-08-12 00:00:00;
1938;2;2013-08-13 00:00:00;2013-08-13 00:00:00
4326;2;2013-08-21 00:00:00;2013-08-21 00:00:00
5886;0;2013-08-22 00:00:00;
5886;12;2013-08-22 00:00:00;2013-08-22 00:00:00
5887;0;2013-07-29 00:00:00;
5887;14;2013-08-22 00:00:00;2013-08-22 00:00:00
5888;0;2013-08-12 00:00:00;
5888;14;2013-08-22 00:00:00;
5889;0;2013-08-15 00:00:00;2013-08-15 00:00:00
5890;0;2013-08-15 00:00:00;
5890;14;2013-08-22 00:00:00;
5891;0;2013-08-20 00:00:00;
5891;14;2013-08-22 00:00:00;
5892;0;2013-08-22 00:00:00;
5892;10;2013-08-23 00:00:00;2013-08-23 00:00:00
5893;0;2013-08-23 00:00:00;
5893;10;2013-08-26 00:00:00;2013-08-26 00:00:00
5894;0;2013-08-23 00:00:00;
5894;14;2013-08-26 00:00:00;
5895;0;2013-08-26 00:00:00;
5895;10;2013-08-27 00:00:00;2013-08-27 00:00:00
5896;0;2013-08-26 00:00:00;
5896;10;2013-08-27 00:00:00;2013-08-27 00:00:00
5897;0;2013-08-28 00:00:00;
5897;10;2013-08-29 00:00:00;2013-08-29 00:00:00
5898;0;2013-08-29 00:00:00;
5898;12;2013-08-29 00:00:00;2013-08-29 00:00:00
5899;0;2013-09-03 00:00:00;
5899;2;2013-09-04 00:00:00;2013-09-04 00:00:00
5900;0;2013-09-04 00:00:00;
5900;2;2013-09-04 00:00:00;2013-09-04 00:00:00
5901;0;2013-08-30 00:00:00;2013-08-30 00:00:00
5902;0;2013-09-06 00:00:00;
5902;2;2013-09-06 00:00:00;2013-09-06 00:00:00
5903;0;2013-09-07 00:00:00;
5903;2;2013-09-09 00:00:00;2013-09-09 00:00:00
5904;0;2013-09-09 00:00:00;2013-09-09 00:00:00
5905;0;2013-09-10 00:00:00;
5905;10;2013-09-10 00:00:00;2013-09-10 00:00:00
5906;0;2013-09-11 00:00:00;
5906;12;2013-09-11 00:00:00;2013-09-11 00:00:00
5907;0;2013-09-11 00:00:00;
5907;2;2013-09-11 00:00:00;2013-09-11 00:00:00
4393;3;2013-09-12 00:00:00;2013-09-12 00:00:00
4137;3;2013-09-12 00:00:00;2013-09-12 00:00:00
5232;3;2013-09-12 00:00:00;2013-09-12 00:00:00
5908;0;2013-09-06 00:00:00;
5908;3;2013-09-12 00:00:00;2013-09-12 00:00:00
1704;3;2013-09-12 00:00:00;2013-09-12 00:00:00
1764;2;2013-09-13 00:00:00;2013-09-13 00:00:00
5909;0;2013-09-16 00:00:00;
5909;12;2013-09-16 00:00:00;2013-09-16 00:00:00
5910;0;2013-09-17 00:00:00;
5910;10;2013-09-17 00:00:00;
5911;0;2013-09-17 00:00:00;
5911;3;2013-09-17 00:00:00;2013-09-17 00:00:00
5912;0;2013-09-19 00:00:00;
5912;10;2013-09-19 00:00:00;2013-09-19 00:00:00
5913;0;2013-09-20 00:00:00;
5913;12;2013-09-20 00:00:00;2013-09-20 00:00:00
5914;0;2010-11-05 00:00:00;
5914;10;2013-09-23 00:00:00;2013-09-23 00:00:00
5915;0;2013-09-21 00:00:00;
5915;12;2013-09-23 00:00:00;2013-09-23 00:00:00
5752;12;2013-09-25 00:00:00;2013-09-25 00:00:00
5916;0;2013-09-26 00:00:00;
5916;12;2013-09-26 00:00:00;2013-09-26 00:00:00
5917;0;2013-10-01 00:00:00;
5917;10;2013-10-01 00:00:00;2013-10-01 00:00:00
5918;0;2013-09-27 00:00:00;
